Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019,Pau Gasol,C,38,TOT,30,N/A,360,16.7,0.529,0.138,0.426,6.7,34.2,20.7,19.2,0.7,3.5,12.5,15.5,0.5,0.5,1.1,0.141,-2,2.7,0.6,0.2,42,94,0.447,6,13,0.462,36,81,0.444,0.479,28,40,0.7,22,115,137,52,5,15,16,29,118
2019,Rudy Gay,PF,32,SAS,59,N/A,1591,18.4,0.592,0.241,0.2,3.6,22.5,13.2,15,1.5,1.8,11.3,22.1,2.4,1.8,4.3,0.129,0.9,0.7,1.7,1.5,332,651,0.51,66,157,0.42,266,494,0.538,0.561,108,130,0.831,52,332,384,159,48,34,90,139,838
2019,Paul George,SF,28,OKC,68,N/A,2490,23.8,0.587,0.466,0.352,3.7,19.7,11.5,18.2,2.8,1,10.1,29.6,6.5,4.4,10.9,0.21,5,0.8,5.8,4.9,622,1413,0.44,256,658,0.389,366,755,0.485,0.531,415,497,0.835,91,465,556,285,150,31,183,193,1915
2019,Taj Gibson,PF,33,MIN,70,N/A,1686,17.9,0.612,0.063,0.33,10.8,18.4,14.5,7.3,1.5,2,10.6,17.1,3.8,1.4,5.1,0.146,0.8,0.2,1,1.3,304,537,0.566,11,34,0.324,293,503,0.583,0.576,134,177,0.757,172,286,458,84,53,39,73,186,753
2019,Harry Giles,PF,20,SAC,57,N/A,812,14.5,0.526,0.017,0.261,8.2,19.8,13.9,15.4,1.8,2.3,15.7,23.3,0,1,1,0.061,-3,1,-1.9,0,175,348,0.503,0,6,0,175,342,0.512,0.503,58,91,0.637,66,154,220,85,31,22,72,150,408
2019,Shai Gilgeous-Alexander,PG,20,LAC,72,N/A,1860,12.8,0.551,0.199,0.274,2.8,8.2,5.6,17.3,2,1.7,15.9,18.2,0.9,1.6,2.5,0.065,-0.9,0.2,-0.6,0.6,284,603,0.471,45,120,0.375,239,483,0.495,0.508,131,165,0.794,48,149,197,224,80,39,128,152,744
2019,Rudy Gobert,C,26,UTA,71,N/A,2248,24.3,0.676,0,0.731,13.3,30.7,22.1,9.9,1.2,5.7,12.3,17.6,7.4,4.9,12.3,0.262,1.8,5,6.9,5,405,613,0.661,0,0,,405,613,0.661,0.661,286,448,0.638,273,643,916,145,58,159,114,200,1096
2019,Brandon Goodwin,PG,23,DEN,16,N/A,57,8.4,0.413,0.261,0.478,1.9,3.8,2.9,31.7,0,0,9.7,23,0,0,0,0.026,-4.4,-6.4,-10.8,-0.1,6,23,0.261,2,6,0.333,4,17,0.235,0.304,9,11,0.818,1,2,3,14,0,0,3,7,23
2019,Aaron Gordon,PF,23,ORL,68,N/A,2282,15.2,0.534,0.335,0.25,5.1,18.6,11.8,16.8,1,1.8,11.9,22.2,1.5,2.9,4.4,0.093,-0.3,1.1,0.9,1.7,410,924,0.444,107,310,0.345,303,614,0.493,0.502,169,231,0.732,111,393,504,248,48,49,138,152,1096
2019,Eric Gordon,SG,30,HOU,58,N/A,1880,12.1,0.537,0.615,0.177,0.9,7.5,4.1,10.3,0.9,1.1,8.2,22.4,1.3,0.6,1.9,0.048,-0.2,-3.2,-3.5,-0.7,334,826,0.404,175,508,0.344,159,318,0.5,0.51,114,146,0.781,16,122,138,121,35,23,79,128,957
2019,Marcin Gortat,C,34,LAC,47,N/A,751,12.9,0.562,0,0.258,9.7,26.6,18.4,12.1,0.4,2.5,19.4,14.4,0.6,0.8,1.4,0.091,-2.4,1.5,-1,0.2,99,186,0.532,0,0,,99,186,0.532,0.532,35,48,0.729,67,194,261,65,6,24,50,92,233
2019,Devonte Graham,PG,23,CHO,34,N/A,452,10,0.474,0.585,0.156,0.9,9.2,5,22.3,1.8,0.4,12.3,17,0,0.3,0.3,0.032,-1.8,-2.4,-4.2,-0.3,53,147,0.361,26,86,0.302,27,61,0.443,0.449,17,23,0.739,4,38,42,72,17,2,22,35,149
2019,Treveon Graham,SG,25,BRK,29,N/A,619,5.3,0.437,0.652,0.114,3.3,12.2,7.8,6.3,0.9,0.9,8.3,12.3,-0.3,0.5,0.3,0.02,-3.4,0.1,-3.3,-0.2,52,158,0.329,27,103,0.262,25,55,0.455,0.415,14,18,0.778,19,72,91,29,12,7,15,63,145
2019,Jerami Grant,PF,24,OKC,70,N/A,2272,14,0.591,0.328,0.297,3.8,13.3,8.5,4.3,1.2,3.3,6.7,15,3.5,3,6.6,0.139,-0.7,1.2,0.5,1.4,348,693,0.502,85,227,0.374,263,466,0.564,0.563,146,206,0.709,86,287,373,70,57,91,56,185,927
2019,Jerian Grant,PG,26,ORL,56,N/A,923,10.7,0.523,0.49,0.181,2.2,9.1,5.6,22.5,2.3,0.5,18.1,13.1,0.5,1.2,1.6,0.084,-2.1,0.1,-2,0,87,210,0.414,37,103,0.359,50,107,0.467,0.502,26,38,0.684,19,78,97,152,44,6,50,76,237
2019,Donte Grantham,SF,23,OKC,3,N/A,2,-38,0,1,0,0,0,0,0,0,0,0,40.6,0,0,0,-0.946,-25.2,-13.5,-38.7,0,0,2,0,0,2,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0
2019,Danny Green,SG,31,TOR,70,N/A,1968,12.2,0.617,0.687,0.069,3.1,12.2,7.7,7.3,1.5,1.9,10.7,13.8,2.4,2.4,4.8,0.118,1.3,1.2,2.5,2.2,251,552,0.455,168,379,0.443,83,173,0.48,0.607,32,38,0.842,56,226,282,107,62,44,68,155,702
2019,Draymond Green,PF,28,GSW,55,N/A,1728,12.5,0.509,0.397,0.219,3.1,21.4,12.6,27.4,2.2,2.9,27.1,12.7,0.8,2.6,3.3,0.093,-1.6,3.3,1.7,1.6,148,343,0.431,36,136,0.265,112,207,0.541,0.484,51,75,0.68,48,359,407,388,80,59,140,177,383
2019,Gerald Green,SG,33,HOU,68,N/A,1410,11.4,0.554,0.759,0.12,2.2,11.9,6.9,4.3,1.1,1.6,8.6,19.6,0.8,0.8,1.6,0.054,-0.8,-2.9,-3.7,-0.6,221,552,0.4,147,419,0.351,74,133,0.556,0.534,55,66,0.833,29,146,175,39,32,27,55,118,644
2019,JaMychal Green,PF,28,TOT,57,N/A,1209,14.4,0.581,0.347,0.23,8.7,24.2,16.5,5.7,1.7,2.5,15.2,19.5,0.6,1.8,2.4,0.097,-1.9,0.3,-1.7,0.1,197,409,0.482,55,142,0.387,142,267,0.532,0.549,74,94,0.787,95,264,359,43,41,32,81,174,523
2019,Jeff Green,PF,32,WAS,70,N/A,1958,13.5,0.612,0.47,0.298,2.9,13.3,8.1,9.4,0.9,1.5,11.6,17.4,2.7,0.7,3.4,0.084,0.3,-1.4,-1.1,0.4,298,627,0.475,106,295,0.359,192,332,0.578,0.56,166,187,0.888,53,236,289,132,37,35,93,150,868
2019,Blake Griffin,PF,29,DET,67,N/A,2366,20.8,0.585,0.379,0.415,4,20.2,11.8,26.9,0.9,0.9,14.4,30.1,4.5,2.6,7.1,0.143,4.1,0.4,4.4,3.8,561,1199,0.468,165,454,0.363,396,745,0.532,0.537,371,498,0.745,89,423,512,362,45,26,238,181,1658
2019,Daniel Hamilton,SG,23,ATL,19,N/A,204,7.2,0.455,0.383,0.1,5.1,19.6,12.2,14.7,1.4,0.4,20.3,15.7,-0.2,0.1,-0.1,-0.021,-4.9,-0.9,-5.8,-0.2,23,60,0.383,8,23,0.348,15,37,0.405,0.45,3,6,0.5,10,37,47,22,6,1,16,19,57
2019,Tim Hardaway,SG,26,TOT,65,N/A,2057,13.7,0.527,0.48,0.278,1.7,10,5.7,12.7,1.3,0.3,8.6,25.3,1.1,0.8,1.9,0.045,0.6,-2.9,-2.4,-0.2,390,993,0.393,162,477,0.34,228,516,0.442,0.474,232,276,0.841,33,189,222,159,54,8,105,141,1174
2019,James Harden,SG,29,HOU,68,N/A,2538,30.1,0.61,0.54,0.452,2.5,17.3,9.7,39.9,2.9,1.8,14.7,40.4,9.7,3,12.6,0.239,10.3,0.9,11.2,8.4,732,1680,0.436,325,907,0.358,407,773,0.527,0.532,667,759,0.879,58,381,439,521,148,52,346,219,2456
2019,Maurice Harkless,SF,25,POR,50,N/A,1138,12.9,0.551,0.321,0.172,5.6,14,9.9,6.6,2.3,3,9.7,13.3,1.1,1.5,2.6,0.112,-0.3,2.3,1.9,1.1,148,302,0.49,28,97,0.289,120,205,0.585,0.536,34,52,0.654,59,153,212,55,55,42,35,133,358
2019,Montrezl Harrell,C,25,LAC,72,N/A,1903,23.5,0.632,0.018,0.464,9.7,17.1,13.5,11.8,1.6,4.1,10.6,23.2,5.4,2.4,7.8,0.197,2.6,1.7,4.3,3,478,780,0.613,2,14,0.143,476,766,0.621,0.614,229,362,0.633,170,316,486,134,64,99,111,229,1187
2019,Devin Harris,PG,35,DAL,58,N/A,878,10.8,0.53,0.563,0.398,1.1,9.7,5.4,15.4,1.9,1.2,12.3,18.6,0.4,0.8,1.2,0.065,-1.4,-0.9,-2.3,-0.1,110,284,0.387,49,160,0.306,61,124,0.492,0.474,85,113,0.752,9,79,88,91,34,12,47,109,354
2019,Gary Harris,SG,24,DEN,44,N/A,1261,13.1,0.532,0.387,0.245,2.8,8.3,5.5,12.3,1.6,1.2,8.6,20.7,1.2,1.1,2.4,0.09,-0.1,-1.2,-1.3,0.2,215,506,0.425,66,196,0.337,149,310,0.481,0.49,100,124,0.806,32,96,128,110,40,17,53,89,596
2019,Joe Harris,SG,27,BRK,68,N/A,2017,13.4,0.643,0.512,0.175,2.4,10.5,6.4,12.4,0.8,0.6,13.5,17.1,3.2,1.4,4.7,0.111,1.3,-0.7,0.6,1.3,328,656,0.5,156,336,0.464,172,320,0.538,0.619,96,115,0.835,45,201,246,165,35,16,110,165,908
2019,Tobias Harris,PF-SF,26,TOT,73,N/A,2549,18.1,0.605,0.317,0.247,2.4,21.1,12,12.5,0.9,1,9.9,22.8,4.6,2.5,7.1,0.133,1.6,-0.5,1.2,2,557,1121,0.497,148,355,0.417,409,766,0.534,0.563,242,277,0.874,55,523,578,201,49,34,137,163,1504
2019,Andrew Harrison,SG-PG,24,TOT,17,N/A,187,5.8,0.443,0.472,0.34,3.4,8.4,5.8,17.2,1.1,0.9,16.5,16.9,-0.1,0,-0.1,-0.025,-3.7,-2.7,-6.4,-0.2,16,53,0.302,5,25,0.2,11,28,0.393,0.349,17,18,0.944,6,14,20,24,4,2,12,34,54
2019,Shaquille Harrison,PG,25,CHI,64,N/A,1162,11.9,0.494,0.227,0.333,2.2,13.5,7.8,14.3,3.2,1.6,12,15.7,-0.1,1.3,1.2,0.05,-2.8,1.4,-1.4,0.2,137,321,0.427,19,73,0.26,118,248,0.476,0.456,71,107,0.664,23,143,166,117,77,21,50,106,364
2019,Josh Hart,SG,23,LAL,67,N/A,1715,9.4,0.526,0.591,0.172,2.2,12.6,7.5,7,1.7,1.9,10.4,13.5,0.2,1.8,2,0.057,-1.7,0.9,-0.9,0.5,189,464,0.407,92,274,0.336,97,190,0.511,0.506,55,80,0.688,35,213,248,93,64,40,58,147,525
2019,Isaiah Hartenstein,PF,20,HOU,27,N/A,220,10,0.562,0.146,0.341,10.4,13.6,11.9,8.9,1.6,4.7,21.6,11.9,0.2,0.2,0.4,0.092,-3.1,2,-1.1,0.1,20,41,0.488,2,6,0.333,18,35,0.514,0.512,11,14,0.786,21,26,47,14,7,12,13,56,53
2019,Udonis Haslem,C,38,MIA,8,N/A,35,0,0.333,0.444,0,3.1,33.7,18.4,0,0,0,18.2,13.5,-0.1,0,-0.1,-0.082,-12.5,-5.2,-17.7,-0.1,3,9,0.333,0,4,0,3,5,0.6,0.333,0,0,,1,11,12,0,0,0,2,4,6
2019,Gordon Hayward,PF,28,BOS,64,N/A,1624,15,0.559,0.383,0.278,3.1,14.9,9,18.8,1.7,1.2,13,18.9,2,2,4,0.117,-0.1,0.5,0.4,1,248,553,0.448,71,212,0.335,177,341,0.519,0.513,127,154,0.825,48,226,274,220,56,21,93,91,694
2019,John Henson,C,28,MIL,14,N/A,188,17.2,0.553,0.463,0.149,9.2,28.3,19.3,10.2,1.7,4.9,14.4,18.6,0.1,0.4,0.6,0.149,-1.7,3.1,1.4,0.2,31,67,0.463,11,31,0.355,20,36,0.556,0.545,6,10,0.6,16,55,71,14,7,11,12,16,79
2019,Juan Hernangomez,PF,23,DEN,63,N/A,1279,11.5,0.59,0.575,0.279,5.3,16.6,10.9,5.1,1,1.7,9.6,12.4,1.7,1.3,3,0.111,-0.5,-0.1,-0.6,0.4,135,301,0.449,65,173,0.376,70,128,0.547,0.556,64,84,0.762,62,194,256,50,25,24,36,86,399
2019,Willy Hernangomez,C,24,CHO,48,N/A,655,20.1,0.586,0.125,0.467,15,27.7,21.3,11,0.9,2.1,14,22.1,1.4,0.7,2.1,0.151,-0.1,-0.5,-0.6,0.2,125,240,0.521,13,30,0.433,112,210,0.533,0.548,76,112,0.679,93,166,259,46,12,16,47,84,339
2019,Mario Hezonja,SF,23,NYK,51,N/A,1006,10.3,0.49,0.336,0.234,2.3,18.3,10,8.3,2.3,0.6,13.1,20.6,-0.9,0.8,-0.1,-0.005,-3.9,-0.8,-4.7,-0.7,155,384,0.404,38,129,0.295,117,255,0.459,0.453,67,90,0.744,23,169,192,54,49,7,64,92,415
2019,Isaiah Hicks,PF,24,NYK,1,N/A,4,13.8,0.568,,,0,0,0,31.3,0,0,0,9.3,0,0,0,0.132,-4.2,-10.5,-14.7,0,0,0,,0,0,,0,0,,,1,2,0.5,0,0,0,1,0,0,0,0,1
2019,Buddy Hield,SG,26,SAC,70,N/A,2243,17.3,0.587,0.465,0.147,4.4,12.4,8.3,11.6,1,1.1,9.8,25.2,3.4,1.5,5,0.106,2.9,-1.8,1.1,1.7,535,1161,0.461,231,540,0.428,304,621,0.49,0.56,150,171,0.877,97,265,362,171,47,28,134,174,1451
2019,Haywood Highsmith,SF,22,PHI,2,N/A,9,17.3,0.75,1,0,0,11.5,5.9,29.9,0,0,0,9.3,0,0,0,0.23,3.5,-4.9,-1.4,0,1,2,0.5,1,2,0.5,0,0,,0.75,0,0,,0,1,1,2,0,0,0,0,3
2019,Nene Hilario,C,36,HOU,37,N/A,482,12.4,0.57,0.02,0.404,6.3,19.6,12.8,6.6,1.8,2.5,7.9,11.4,0.7,0.5,1.2,0.124,-3,1.1,-1.9,0,53,99,0.535,0,2,0,53,97,0.546,0.535,27,40,0.675,28,82,110,22,18,14,10,75,133
2019,George Hill,PG,32,TOT,50,N/A,1073,11.3,0.538,0.405,0.196,3.1,8.2,5.8,14.1,1.9,0.5,11.2,14.2,1,1.1,2.1,0.092,-1,-0.3,-1.3,0.2,128,291,0.44,37,118,0.314,91,173,0.526,0.503,47,57,0.825,31,88,119,112,44,7,40,83,340
2019,Solomon Hill,SF,27,NOP,38,N/A,746,6.8,0.487,0.547,0.197,4.5,11.3,7.9,7.4,1.4,1,14.4,9.6,0.1,0.4,0.5,0.032,-2.1,0.2,-2,0,52,137,0.38,22,75,0.293,30,62,0.484,0.46,19,27,0.704,32,82,114,46,22,9,25,65,145
2019,Aaron Holiday,PG,22,IND,43,N/A,486,11.6,0.495,0.488,0.177,0.9,11.7,6.4,17.8,1.7,2.2,11.4,22.9,-0.2,0.7,0.5,0.052,-2.2,-0.8,-3,-0.1,80,209,0.383,31,102,0.304,49,107,0.458,0.457,32,37,0.865,4,52,56,60,17,12,29,51,223
2019,Jrue Holiday,SG,28,NOP,67,N/A,2402,19.5,0.555,0.313,0.234,3.3,11,7.2,31.7,2.1,1.8,14.1,25.4,3.7,2,5.6,0.112,3,-0.1,2.8,2.9,547,1159,0.472,118,363,0.325,429,796,0.539,0.523,208,271,0.768,75,259,334,518,109,54,210,148,1420
2019,Justin Holiday,SG,29,TOT,71,N/A,2230,9.3,0.503,0.601,0.135,1.8,12.3,7,8.4,2.2,1.3,11.3,15.3,-0.8,2.1,1.3,0.029,-1.7,0.7,-1,0.5,240,646,0.372,130,388,0.335,110,258,0.426,0.472,78,87,0.897,37,245,282,130,101,32,87,140,688
2019,John Holland,SF,30,CLE,1,N/A,1,0,,,,0,0,0,0,0,0,,0,0,0,0,-0.031,-6.3,-0.9,-7.2,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
2019,Rondae Hollis-Jefferson,SF,24,BRK,56,N/A,1173,12.4,0.469,0.104,0.387,6.6,18.7,12.7,11.7,1.6,1.7,10.4,21.1,-0.3,1.5,1.2,0.05,-4.2,1.1,-3.1,-0.3,186,450,0.413,9,47,0.191,177,403,0.439,0.423,113,174,0.649,73,209,282,91,39,26,61,102,494
2019,Richaun Holmes,C,25,PHO,64,N/A,1050,21,0.656,0,0.464,10.8,20.6,15.6,7.7,1.7,5.7,10.8,17.8,2.8,1.1,3.9,0.179,0,1.7,1.7,1,201,323,0.622,0,0,,201,323,0.622,0.622,108,150,0.72,104,191,295,51,38,72,47,175,510
2019,Rodney Hood,SG,26,TOT,62,N/A,1614,12.6,0.549,0.357,0.248,1.4,8.1,4.7,10.1,1.5,0.5,6.5,18.3,2,0.3,2.3,0.069,0,-2.3,-2.4,-0.2,248,572,0.434,74,204,0.363,174,368,0.473,0.498,127,142,0.894,21,116,137,106,50,9,44,130,697
2019,Al Horford,C,32,BOS,62,N/A,1790,19.7,0.599,0.297,0.12,6.5,18.2,12.3,20.7,1.5,4,12.1,18.7,3.9,2.7,6.5,0.176,1.9,2.8,4.7,3,343,649,0.529,69,193,0.358,274,456,0.601,0.582,63,78,0.808,110,303,413,253,54,80,94,120,818
2019,Danuel House,SF,25,HOU,29,N/A,755,12.5,0.648,0.674,0.326,3.6,12.2,7.8,5.8,1,1.1,12.3,14.5,1.3,0.4,1.6,0.105,0.4,-1.5,-1.1,0.2,91,193,0.472,54,130,0.415,37,63,0.587,0.611,50,63,0.794,25,80,105,30,15,10,31,57,286
2019,Dwight Howard,C,33,WAS,9,N/A,230,17.4,0.638,0,0.696,11.3,28.3,19.7,2.6,1.4,1.5,15.1,19.6,0.4,0.2,0.6,0.125,-2.9,-2.3,-5.2,-0.2,43,69,0.623,0,0,,43,69,0.623,0.623,29,48,0.604,24,59,83,4,7,4,16,34,115
2019,Kevin Huerter,SG,20,ATL,66,N/A,1790,9.9,0.533,0.55,0.096,3,10.1,6.5,14.1,1.5,1.1,14.5,15.6,0.5,0.7,1.2,0.033,-1.1,-1,-2,0,233,562,0.415,118,309,0.382,115,253,0.455,0.52,40,54,0.741,51,167,218,181,57,22,99,133,624
2019,Chandler Hutchison,SF,22,CHI,44,N/A,895,8.8,0.507,0.239,0.182,3.8,18.9,11.3,5.3,1.2,0.6,10,12.3,0,0.6,0.6,0.031,-3.8,-0.5,-4.3,-0.5,96,209,0.459,14,50,0.28,82,159,0.516,0.493,23,38,0.605,31,154,185,34,23,6,25,59,229
2019,Serge Ibaka,C,29,TOR,65,N/A,1813,18.2,0.575,0.197,0.214,8.4,22.8,15.7,7.8,0.7,4.1,10.7,22.3,2.5,2.8,5.4,0.142,-0.7,1.3,0.6,1.2,402,772,0.521,40,152,0.263,362,620,0.584,0.547,128,165,0.776,138,391,529,92,28,90,101,189,972
2019,Andre Iguodala,SF,35,GSW,61,N/A,1440,13.3,0.59,0.483,0.236,3.2,13.7,8.7,17,1.8,2.8,12.6,10.1,2.4,1.6,3.9,0.131,0.3,1.7,2.1,1.5,135,271,0.498,45,131,0.344,90,140,0.643,0.581,38,64,0.594,42,192,234,199,54,48,43,90,353
2019,Ersan Ilyasova,PF,31,MIL,58,N/A,1037,12.7,0.556,0.411,0.183,9.4,15.8,12.8,6,1.3,1.4,10.2,16.2,1.3,1.6,2.9,0.134,-0.8,0.1,-0.7,0.3,149,333,0.447,51,137,0.372,98,196,0.5,0.524,51,61,0.836,90,170,260,47,30,17,41,148,400
2019,Joe Ingles,SF,31,UTA,71,N/A,2234,12.8,0.568,0.594,0.161,1.5,12.1,6.8,24.8,1.9,0.7,18.4,17.3,1.6,3.1,4.7,0.1,0.5,0.9,1.4,1.9,303,690,0.439,154,410,0.376,149,280,0.532,0.551,79,111,0.712,30,251,281,384,90,20,167,164,839
2019,Andre Ingram,SG,33,LAL,4,N/A,15,-11.9,0,0.5,0,7.1,6.8,6.9,0,3.1,0,14.3,19.4,-0.1,0,-0.1,-0.414,-17,-3.2,-20.2,-0.1,0,6,0,0,3,0,0,3,0,0,0,0,,1,1,2,0,1,0,1,0,0
2019,Brandon Ingram,SF,21,LAL,52,N/A,1760,13.6,0.555,0.129,0.396,2.5,13,7.9,12.9,0.7,1.4,13.1,23.3,0.6,1.3,1.9,0.053,-2.2,-0.8,-2.9,-0.4,362,729,0.497,31,94,0.33,331,635,0.521,0.518,195,289,0.675,41,226,267,154,28,31,129,149,950
2019,Kyrie Irving,PG,26,BOS,60,N/A,1983,24.9,0.596,0.344,0.2,3.7,12.9,8.3,35.6,2.2,1.4,11.5,29.5,5.9,2.6,8.6,0.207,6.3,0.4,6.7,4.4,545,1108,0.492,153,381,0.402,392,727,0.539,0.561,193,222,0.869,69,238,307,422,92,32,156,143,1436
2019,Jonathan Isaac,PF,21,ORL,66,N/A,1759,12.6,0.533,0.414,0.235,5,16.8,10.8,5.6,1.4,4.1,10.3,16.1,0.7,2.7,3.4,0.092,-2.3,2.2,-0.1,0.9,225,527,0.427,68,218,0.312,157,309,0.508,0.491,102,124,0.823,83,274,357,69,49,87,67,127,620
2019,Wesley Iwundu,SF,24,ORL,58,N/A,1053,8.1,0.51,0.274,0.41,3.2,13.2,8.1,7.6,1.2,1.6,12.9,13.1,0.1,1.2,1.3,0.061,-4,1,-3.1,-0.3,92,234,0.393,21,64,0.328,71,170,0.418,0.438,77,96,0.802,32,129,161,59,26,20,41,109,282
2019,Demetrius Jackson,PG,24,PHI,6,N/A,39,21,0.656,0.4,0.267,5.6,2.6,4.1,19.7,2.4,0,5.6,19.1,0.2,0,0.2,0.235,4.4,-3.3,1.2,0,8,15,0.533,2,6,0.333,6,9,0.667,0.6,4,4,1,2,1,3,5,2,0,1,4,22
2019,Frank Jackson,PG,20,NOP,59,N/A,1109,8.9,0.509,0.373,0.145,2.3,9.7,6,7.6,1,0.1,9.1,18.2,-0.1,0.4,0.3,0.014,-2.4,-2.8,-5.1,-0.9,182,421,0.432,48,157,0.306,134,264,0.508,0.489,44,61,0.721,24,105,129,63,23,2,45,90,456
2019,Jaren Jackson,PF,19,MEM,58,N/A,1515,16.5,0.591,0.241,0.334,5.4,15.1,10.1,7.3,1.7,5.2,12.7,23,1.2,2.3,3.4,0.109,-1.3,1.6,0.3,0.9,298,589,0.506,51,142,0.359,247,447,0.553,0.549,151,197,0.766,73,199,272,64,52,82,98,220,798
2019,Josh Jackson,SG,21,PHO,72,N/A,1747,10.4,0.486,0.261,0.265,3.8,15.6,9.6,14.2,1.9,2.3,16.5,24.2,-2.7,1.1,-1.6,-0.043,-4.5,-0.4,-4.9,-1.3,304,739,0.411,62,193,0.321,242,546,0.443,0.453,132,196,0.673,61,240,301,162,68,48,163,184,802
2019,Justin Jackson,SF,23,TOT,70,N/A,1329,10.2,0.541,0.528,0.168,2.6,11.2,6.9,7.5,0.9,0.9,5.8,13.6,1.2,0.8,2,0.074,-1,-1,-2,0,161,381,0.423,70,201,0.348,91,180,0.506,0.514,51,64,0.797,34,142,176,76,27,14,25,83,443
2019,Reggie Jackson,PG,28,DET,70,N/A,1982,15.4,0.554,0.453,0.237,2,8.2,5,24.4,1.2,0.3,11.1,23.7,3.1,1.6,4.7,0.114,2,-2,0,1,373,879,0.424,148,398,0.372,225,481,0.468,0.509,181,208,0.87,37,143,180,298,48,7,121,182,1075
2019,LeBron James,SF,34,LAL,51,N/A,1800,26,0.593,0.298,0.389,3.1,21.6,12.5,38,1.8,1.4,13,31.4,4.6,2.3,6.9,0.184,6.3,1.7,8,4.5,519,1009,0.514,102,301,0.339,417,708,0.589,0.565,261,393,0.664,52,383,435,406,68,31,176,88,1401
2019,Amile Jefferson,PF,25,ORL,7,N/A,27,14.9,0.515,0,0.667,11.7,28,19.7,0,1.8,3.1,0,12.5,0.1,0.1,0.1,0.188,-6,-2.3,-8.3,0,2,6,0.333,0,0,,2,6,0.333,0.333,4,4,1,3,7,10,0,1,1,0,4,8
2019,John Jenkins,SG,27,TOT,17,N/A,174,7.8,0.492,0.483,0.155,1.2,8.1,4.5,7.6,0,0.5,7.5,16.3,0,0,-0.1,-0.018,-3.3,-4.2,-7.5,-0.2,22,58,0.379,10,28,0.357,12,30,0.4,0.466,7,9,0.778,2,13,15,9,0,1,5,1,61
2019,Jonas Jerebko,PF,31,GSW,62,N/A,1068,13.6,0.594,0.523,0.231,7,19.3,13.4,10.1,0.8,1,9.8,15,2,1,2.9,0.131,0.7,-1,-0.3,0.5,143,308,0.464,58,161,0.36,85,147,0.578,0.558,59,71,0.831,67,200,267,83,18,13,37,118,403
2019,Alize Johnson,PF,22,IND,11,N/A,32,-0.5,0.255,0.2,0.4,3.6,23.9,13.9,0,0,2.8,0,16.1,-0.1,0,-0.1,-0.102,-12.9,-4.3,-17.2,-0.1,2,10,0.2,1,2,0.5,1,8,0.125,0.25,1,4,0.25,1,7,8,0,0,1,0,3,6
2019,Amir Johnson,C,31,PHI,44,N/A,459,12.5,0.58,0.25,0.265,9.1,19.3,14.4,16.4,1.5,1.9,22.5,17.9,0.2,0.6,0.8,0.089,-1.7,0.9,-0.8,0.1,69,136,0.507,11,34,0.324,58,102,0.569,0.548,27,36,0.75,38,86,124,53,15,11,44,91,176
2019,B.J. Johnson,SF,23,ATL,6,N/A,43,14.1,0.622,0.375,0.125,4.9,15.1,9.9,0,2.2,0,10.6,17.9,0,0,0.1,0.079,-3,-5.4,-8.4,-0.1,8,16,0.5,3,6,0.5,5,10,0.5,0.594,2,2,1,2,6,8,0,2,0,2,3,21
2019,James Johnson,PF,31,MIA,44,N/A,920,11.9,0.533,0.382,0.165,2,14.5,8.2,16.7,1.7,2.1,14.5,18,0.3,1.2,1.5,0.077,-2,0.9,-1.1,0.2,136,309,0.44,43,118,0.364,93,191,0.487,0.51,38,51,0.745,17,124,141,104,32,22,56,90,353
2019,Stanley Johnson,SF,22,TOT,61,N/A,1106,9.3,0.469,0.502,0.152,3.2,17.2,10,10.2,2.5,1,13.9,19.2,-1.1,1.5,0.4,0.019,-3.3,0.8,-2.4,-0.1,150,402,0.373,55,202,0.272,95,200,0.475,0.442,47,61,0.77,34,170,204,78,56,13,69,105,402
2019,Tyler Johnson,PG-SG,26,TOT,57,N/A,1529,12.5,0.532,0.494,0.241,2.4,9.9,6.1,15.9,1.7,1.6,11.7,18.5,1,1.4,2.4,0.074,-0.5,-0.4,-0.9,0.4,217,526,0.413,90,260,0.346,127,266,0.477,0.498,95,127,0.748,34,139,173,166,54,27,77,97,619
2019,Wesley Johnson,SF,31,TOT,36,N/A,521,5.6,0.473,0.608,0.128,2.4,11.6,7,5.5,1.3,1.7,12,11.9,-0.3,0.3,0,0.003,-3.4,-0.7,-4.2,-0.3,45,125,0.36,25,76,0.329,20,49,0.408,0.46,10,16,0.625,12,58,70,23,14,11,18,60,125
2019,Nikola Jokic,C,23,DEN,68,N/A,2143,26.7,0.595,0.23,0.31,10,27.1,18.6,37.6,2.1,1.9,15.8,27.4,7,3.6,10.6,0.237,6.2,3.6,9.8,6.4,520,1022,0.509,76,235,0.323,444,787,0.564,0.546,265,317,0.836,198,532,730,513,94,46,218,193,1381
